Frequency (Hz),Polyestirene_1,Polyestirene_2,Polyestirene_3,Polyestirene_4,Polyestirene_5,Polyestirene_6,Polyestirene_7,Polyestirene_8,Polyestirene_9,Polyestirene_10,100-400 nm_1,100-400 nm_2,100-400 nm_3,100-400 nm_4,100-400 nm_5,100-400 nm_6,100-400 nm_7,100-400 nm_8,60-300 nm_1,60-300 nm_2,60-300 nm_3,60-300 nm_4,60-300 nm_5,60-300 nm_6,60-300 nm_7,60-300 nm_8,500-1000 nm_1,500-1000 nm_,500-1000 nm_3,500-1000 nm_4,500-1000 nm_5,500-1000 nm_6,500-1000 nm_7,500-1000 nm_8,60-300 nm,std(60-300 nm),100-400 nm,std(100-400 nm),500-1000 nm,std(500-1000 nm),Polyestirene,std(Polyestirene)
34572.59491,0.02563039791686242,0.06944650752037251,0.0006266423732626348,0.41363806867217034,0.15963344672753885,0.00037541972984376864,0.054509645294009035,0.01500775948275246,0.026377413835498627,0.0018265384161781444,0.20922610526686186,0.21601944663906397,0.2174264272728416,0.2267636761827297,0.23111996141785165,0.21225819104446939,0.2101498076786512,0.22837311150880968,0.09316175193706956,0.11210220728115611,0.12083440438209962,0.12223751151349338,0.20261079739015117,0.20699703030736724,0.20788368126417575,0.20494681833813436,0.19801086248116456,0.22355640714853797,0.2094711766075789,0.21180038498722797,0.20534971232329283,0.20879275221237328,0.22302205525214103,0.20466855311672458,0.1588467753017059,0.05077727876673933,0.21891709087640987,0.008665490674856087,0.21058398801613012,0.008859129020693713,0.0767071839968489,0.12785203044687155
34898.75147,0.023120728445632913,0.06447928387705107,0.000609005422550178,0.4147670037241369,0.1447149406281274,0.0003673841061699922,0.05178983402274889,0.013778525134334104,0.024734387951521112,0.0017870239606562314,0.16359766923835406,0.1723815412451327,0.17529224140339547,0.18187782170242814,0.1848539889864221,0.1730661699208468,0.1596559389004027,0.17811441062143107,0.07623944628287631,0.087813746916428,0.10061549126573052,0.0919168622292824,0.16601152687866996,0.16511824362395522,0.1615571125165386,0.1665918249914462,0.15685551044793009,0.17257487384034847,0.16624252259559627,0.17195992026111043,0.16139309608930344,0.15831367589064413,0.17944575710379604,0.16602046194912837,0.1269830318381159,0.041015274430131365,0.17360497275230163,0.008574639213978004,0.16660072727223213,0.007751820805553237,0.07401481172729288,0.12752857105842266
35224.90802,0.024718697582839965,0.06547943703929957,0.0006409319140759399,0.405034076284403,0.15805888476622143,0.0003965649865240237,0.053533289825438625,0.0138110420610963,0.02508985234595329,0.001833625426357427,0.17337999197300527,0.18202940100085566,0.18252036504487548,0.18497732799311675,0.19464175558093114,0.17526236236936085,0.16644928392023475,0.18632262576673783,0.07772917283139263,0.0940298295862265,0.10422167332481394,0.10583089139769887,0.17268234595814577,0.17225374768343885,0.1765684020936718,0.17522418118797972,0.1657959825315056,0.18060472754568946,0.1775694507655798,0.19045850429117875,0.1724640547776216,0.17675370768875084,0.18917990783317765,0.17578440856046668,0.134817530507921,0.042945307668505926,0.18069788920613972,0.008747214524223237,0.17857634299924632,0.008198990341747316,0.07485964022322096,0.12542554953241594
35551.06458,0.02537705690226305,0.06800637336408821,0.0006211743879707306,0.4285945599789252,0.16144426950891005,0.00035185727769777256,0.056937848941886075,0.015601020136885526,0.025110169733914146,0.0017688058918857584,0.22731315587624437,0.24052500728144563,0.2311115988141929,0.23867715040937443,0.251412381945349,0.23871874017694394,0.22601971860190273,0.24684150468617583,0.09508997230988885,0.10618893662135187,0.1230439723531499,0.12432410422195489,0.20419030587604525,0.20324528834602038,0.20530797850831917,0.19796772084062753,0.2039036603814234,0.21590164446706792,0.2121626449124071,0.23636918941374568,0.21012358830734962,0.20549480115985916,0.22201359738661972,0.21656744121658536,0.15741978488466973,0.049297201478427255,0.2375774072239536,0.00901722280510672,0.21531707090563226,0.01037583662961836,0.07838131361244266,0.1323755503737519
35877.22114,0.027044809762374056,0.077233290420267,0.0006273280332742846,0.44730836684863484,0.17028887334499565,0.00039158881078792904,0.06367787762061788,0.016102942574214133,0.027862569359116154,0.001778322778239307,0.2381922376059016,0.2609815573895171,0.2328739719729995,0.25996977538756355,0.2597489750944864,0.2351503330439679,0.2308045486436551,0.25112069504575424,0.10467439880029104,0.12246678824479962,0.1389322735181191,0.1346312936520052,0.22972342422052813,0.2388741342076425,0.2213171064215595,0.2291807604363687,0.21865021099188642,0.23860962543309466,0.2267511716171689,0.2541693155598418,0.224722793361891,0.22507041376713227,0.23913269772512782,0.23619954231908813,0.17747502243766422,0.0569991520069618,0.2461052617729807,0.013183537678896257,0.23291322134690387,0.011362528737817092,0.08323159695525212,0.13808157812128383
36203.37769,0.027435377851932202,0.07318880030108607,0.0006147074218945937,0.42416001746958476,0.17811470162142112,0.0003696491537880112,0.06278757332223057,0.016235379224496378,0.028774020045275198,0.0018531673053256198,0.2064862188443277,0.22541362901189432,0.21007714925205312,0.22648438707744442,0.2281754990507163,0.21301105432629072,0.2089689456585342,0.2242626150340736,0.09761039171381115,0.10805915795018922,0.13103765170809664,0.12923691847824836,0.1982057417276958,0.20673747460831968,0.20405794275142142,0.19973034196953512,0.20211853336376542,0.2128461510051539,0.20355341282194397,0.2357997063642142,0.19745506527847584,0.20178785571999247,0.21842861070301256,0.20014177298060165,0.15933445261341467,0.047110247744569574,0.2178599372819168,0.009034372051944992,0.209016388529645,0.012887991717659138,0.08135333937170344,0.1319090466943028
36529.53425,0.024971474423648436,0.06518532738684962,0.0005805282896039298,0.41382113229178163,0.15097231763867824,0.00034755244499736897,0.05477124393993152,0.013851109591411715,0.02510280441740525,0.0018198405386703569,0.1612025589188178,0.17937590173077267,0.16671329472363738,0.1782723276128723,0.17648204476006585,0.1616428665926987,0.16278504516230666,0.17457510371971954,0.06822264550016788,0.07995384711726686,0.09120511772174687,0.08853445884863839,0.13967418268187234,0.14069466088096585,0.1433157630978624,0.138723267466029,0.14613482172363287,0.15825405493342626,0.14846839986460805,0.1651797076791431,0.14366619339458958,0.14644180825721526,0.16044893322656734,0.14954576225998323,0.11129049291431871,0.03208581845677689,0.1701311429026114,0.007830749656488558,0.1522674601673957,0.007900015527617278,0.0751423330962978,0.12748648392366094
36855.6908,0.024079957768260912,0.06577197105683384,0.0006160171750232349,0.4225535022916253,0.16542684687398673,0.00036917558919972006,0.05314358341646354,0.014082636832077208,0.02546414922937606,0.0017705039569377258,0.14400735531326214,0.15618198942109646,0.14811343249209277,0.15501645155149246,0.15269560256455147,0.1424732484223951,0.14855606022415407,0.15119051226369062,0.06491809086777615,0.07353236373496318,0.08082584787642368,0.08245655165178371,0.13242493369010022,0.12995427611501043,0.12802482728875822,0.13337275702414128,0.1362357518306573,0.14737584348233243,0.13927299472810623,0.1414262515852626,0.13280021352040136,0.13354730342580892,0.14699744566766004,0.14001500354943766,0.10318870603111961,0.030173595070951104,0.1497793315315919,0.004926367745017824,0.13970885097370833,0.005514861855163282,0.07732783441897842,0.13110724838662965
37181.84736,0.025447128318423325,0.0681063898604163,0.000586073088706457,0.4170221526383502,0.17451219711244104,0.00038904562183714447,0.05542265943495699,0.0141465751430504,0.026687126137309586,0.0017579117932099253,0.17745980397012018,0.20704815124245612,0.19276234113680085,0.20122583855554374,0.19521554118769618,0.1905597773791028,0.1926092983551271,0.19374118476478,0.08328522367010666,0.09574179377347564,0.11101888745894903,0.10522240838115492,0.18180717487097184,0.17991487015484073,0.17985468349183273,0.1772730558233843,0.1835232566257603,0.19602469145598564,0.18540105192720413,0.18404552159166934,0.17671972258601965,0.18116664168464108,0.2013650891100438,0.18820073869061596,0.1392647622030895,0.04397910064586956,0.1938277420739534,0.008557813505395983,0.1870558392089925,0.008038329297978397,0.07840772591487014,0.1300247365956092
37508.00391,0.026241392061347374,0.0711841721626034,0.0005894204578877128,0.4468985128163397,0.1692112867972671,0.00036376178129468047,0.05657383442373638,0.015872613091936202,0.027908118388630325,0.0017918771204605644,0.2265668172353988,0.24974715880751736,0.2305137902549038,0.2459243383722481,0.230473392079358,0.23196868392482875,0.23603225772575664,0.23796350230528918,0.10135814844224772,0.11669122223598107,0.12923715817193418,0.13457038348182274,0.22569855597910451,0.2175998440484798,0.21941957355207395,0.22670161716940507,0.2287902721096862,0.23648202024041676,0.22945164523785136,0.22845175394383824,0.22396378859189475,0.2289329221073872,0.25478118549294715,0.23484048913431918,0.1714095628851311,0.05539461495690921,0.23614874258816254,0.008080263373124966,0.2332117596072926,0.009552610573993715,0.08166349891015035,0.13810316556064703
37834.16047,0.02670988107189805,0.06753586789117462,0.000570668295159337,0.4353637217314656,0.15718399013146497,0.00036210589513932355,0.05686441489294977,0.014305201929020355,0.026537789466444143,0.0017236322408949532,0.2274769990478206,0.2530183244843304,0.23657406859566105,0.253296495327368,0.2349843502064459,0.23696640709431785,0.23817324945165474,0.23452535981157438,0.09786128856550191,0.10927537957749847,0.1285260821332615,0.12416467649128175,0.20556080075122196,0.20545539708087263,0.20414167721555845,0.2176609254522413,0.21393450497442154,0.22971981048515253,0.2137713768598501,0.21373718330839217,0.2129539533984927,0.21782835984978471,0.23270301687546918,0.2164926774673591,0.16158077840842974,0.05085587940427446,0.2393769067523966,0.009097867011962397,0.21889261040236524,0.007814855943090133,0.07871572735456113,0.1340427432935031
38160.31703,0.024555940234757632,0.06430281567363731,0.0005628289503321616,0.4169061683200195,0.14930258666941124,0.0004013074629936699,0.0520203514281573,0.014108162388816433,0.024646378832860236,0.0017147762944999796,0.19047467071592722,0.207556507203289,0.19342213650083534,0.20528453559105034,0.19574255401364324,0.18309005788344498,0.1931759493866957,0.20131802297625911,0.0737896971211175,0.08678776369362787,0.09940231880294483,0.09739918953199128,0.1593106973291622,0.16431130028185162,0.16762009862714145,0.1650695727101172,0.16461642033455753,0.18441731798401392,0.17372936667538888,0.1698435868577349,0.16584287372445292,0.17464929300754686,0.18327026737735727,0.17188481729722316,0.12671132976224422,0.04074473269098489,0.19625805428389315,0.008101030638334504,0.17353174290728443,0.0072657623912528715,0.07485213162554855,0.12837768292774177
38486.47358,0.023690939792513195,0.06432967282772652,0.0006002007196162386,0.42929592218830576,0.153890940958173,0.00034685480640680414,0.05398149362275677,0.014434816859838771,0.02540737805082728,0.0017332326121596976,0.17433284393652201,0.1803740230106995,0.17989472500570655,0.17854544957010768,0.18712458470582885,0.16926940097291304,0.16590774903520206,0.17464739617266553,0.06991670770275489,0.08280126612765269,0.09287916702786057,0.09152881694104044,0.1528439491390726,0.1644255775678087,0.16548220963007299,0.15735824472411558,0.15619955612857803,0.16031193836566773,0.16590937267699196,0.16607291281779135,0.1563268817239308,0.1566814041858753,0.17123323040071164,0.1610577837855399,0.1221544923575473,0.041261746198335246,0.17626202155120566,0.006716194239794668,0.16172413501063584,0.0055339181447895715,0.07677114524383241,0.13229188084004306
38812.63014,0.027306206023257482,0.07558111695273204,0.0005587458249504402,0.44372649227213296,0.18283797334222174,0.0003869001573796483,0.0629438583981423,0.016098437311414786,0.029037032367564906,0.0017214299127207267,0.20786641358486452,0.20802639884241458,0.20277847557940135,0.21103174865676486,0.22284380859648803,0.2134497787759951,0.19585694084300873,0.21469924129353204,0.09525745964783708,0.10806609316829474,0.12626970083788214,0.1235441528730006,0.2074904646604762,0.2278607617081123,0.21947457769446335,0.2099626057337616,0.20348371396338885,0.20836024142656015,0.20903824781288188,0.22293318757843955,0.20926679304941884,0.20096192364099336,0.22042189208289,0.1992864505292149,0.16474072704047849,0.05614980945814944,0.20956910077155863,0.00809894352481552,0.20921905626047343,0.008569751693837103,0.08401981925625171,0.13794339488874913
39138.78669,0.02979185159356684,0.08571378216426974,0.0005975360091879957,0.457140256117975,0.20634235901370496,0.00037500995330402235,0.06894140651885698,0.017222040724121746,0.03091948327712497,0.0017676188080514494,0.25343593846075196,0.2716703517636188,0.2636043995430073,0.272087664241269,0.30251136447107774,0.26909477450560304,0.25922282042317474,0.2768696607415612,0.12353877392902007,0.14413364638828,0.16453818336645987,0.16056510207922373,0.280141393280219,0.28998198324713326,0.2864584807373229,0.26184212344572444,0.26712453800668834,0.27573245459602297,0.26867544271322563,0.29995638508799943,0.2688999157304512,0.26099322886274307,0.2866207149740609,0.26694324780222095,0.21389996080917292,0.07176675139128756,0.271062121768758,0.014806096847336098,0.27436824097167656,0.01284823809705589,0.08988113441801635,0.14337664436416497
39464.94325,0.030158736690918644,0.09019236932955743,0.0006214181725071368,0.46201166546905076,0.20824604438332586,0.00037403490585663377,0.07132769051566763,0.01764417096390171,0.03334160808661996,0.0016857410014452785,0.28252855003029326,0.3071026578141891,0.28039685941416426,0.29343186998775483,0.3248977880210318,0.2955567272535,0.287842361684558,0.29854116337624614,0.12638936795636346,0.1430491839598504,0.16459100125039058,0.15998347539713847,0.2736298177395567,0.3007018007385141,0.29347811710261973,0.2681139761456623,0.27251567308558233,0.27584250801043836,0.2740212683461182,0.30872532406872155,0.2647027410453976,0.2725899992523387,0.28625371094923385,0.2680420405238507,0.21624209253626195,0.07401396617951292,0.29628724719771715,0.014453992985292954,0.27783665816021014,0.013978375742529532,0.09156034795188511,0.14473977437020505
39791.0998,0.03453216513334001,0.0955415205004358,0.0006060172088777919,0.4887543309526178,0.2508954494243311,0.00036498949615247655,0.07764591106560281,0.01872478173042377,0.0393528181574309,0.0017125878812150712,0.25471827223145227,0.2550882077158497,0.2603810447091934,0.27091683857132914,0.28737430303975214,0.2577990998095216,0.2479292138640108,0.2645229099232204,0.10540033419699818,0.1191514919513733,0.13965976238294656,0.141272415359612,0.22338996265479835,0.2424175531066777,0.24077444787916125,0.22464466629331786,0.22816330418285394,0.23665616123320632,0.22609052243444466,0.25782653735042743,0.22595151901928962,0.22645533467548104,0.24394224650536528,0.23776838647289758,0.17958882922811065,0.058381477860192675,0.2623412362330412,0.012234908108769864,0.23535675148424573,0.01128468465568908,0.10081305715504274,0.1557950337569927
40117.25636,0.18815442141679284,0.6003422080858375,0.0005856106576883724,1.4694311180801594,1.596569696153317,0.0003673307199426951,0.4365133593907308,0.09378269041464037,0.2545965286250822,0.0017565497955360815,0.2403299707344602,0.23342925148567065,0.22949854879404658,0.23341360960575183,0.2510874472428253,0.2422509609560982,0.23238614291450493,0.22701943576090833,0.08979903254470009,0.09319579459114817,0.11137617851643518,0.10651758741785837,0.18377577404055678,0.1900772018862799,0.1959184284127107,0.18213145673647466,0.18251320960020806,0.18498275870840422,0.17914314565207293,0.2068964676843988,0.18183517141218317,0.19448499729140598,0.2018220010301496,0.183400142567456,0.1440989317682705,0.04757359828640301,0.23617692093678322,0.007878373143010988,0.18938473674328485,0.010362402570757908,0.4642099513339727,0.5975253347548809
40443.41292,0.029661423955046954,0.07910955635222441,0.0005910419216834355,0.43000611580105785,0.19048284601436144,0.00035130653666018126,0.06684573854108153,0.016241411152289865,0.03056958067324058,0.0017437346622788887,0.19551669778512598,0.178718130593151,0.1892606039758916,0.175762759763616,0.19201164275931706,0.18188959813442002,0.16970356356740612,0.18845534331883487,0.07966115366013309,0.0865232345245589,0.09228239679260562,0.09582240699244422,0.1515234235035835,0.1580627299729848,0.16770244758767153,0.16315704168746478,0.15804334999643874,0.16613996100636724,0.1764976051534927,0.16508948352333086,0.16066478857274702,0.16076079084545766,0.17403634349884986,0.16589315628536835,0.1243418543401808,0.03878599836555644,0.1839147924872203,0.008855013633474827,0.16589068486025654,0.006489211377648,0.0845602755609925,0.13436800339080693
40769.56947,0.02710653075884937,0.07329921594597513,0.0005911995876830941,0.4363172828070043,0.16894616995652567,0.0003673899305137593,0.05858289962401033,0.015116903921485791,0.027814605368122015,0.0016708772840958134,0.19887633271574282,0.19119783602617232,0.2027208295238544,0.19337927179022885,0.21204660071206297,0.18799794822071178,0.18111623009056144,0.20669055018130603,0.09740576200583707,0.10482162257693033,0.12070685471878817,0.1221856267816338,0.19654672986204114,0.20701707524180904,0.21255983959576066,0.20742265651887404,0.20152945750231374,0.2238699162560779,0.22981454585361216,0.19560938710570222,0.20237438354630413,0.20716865958998226,0.2198350368266145,0.21885478268305272,0.1585832709127093,0.0513784654725372,0.19675319990758008,0.010255131473295808,0.21238202117045743,0.012304122861425189,0.08098130751842651,0.13494064642596956
41095.72603,0.028064341612215556,0.07619464885614226,0.0005713895029555918,0.43158897093687737,0.17776506539393,0.0003430005355671853,0.06128267455752815,0.015877636955217024,0.02787137881849055,0.0016818823830303887,0.22202745167699192,0.20605584625678575,0.22682126581713108,0.21870561073397105,0.23422832306285576,0.22828128465101333,0.20724867208426434,0.24757837884201464,0.11439007671290924,0.12301595782640967,0.14159164595806903,0.13858716776914817,0.23643383594516681,0.2532695992681887,0.2504964175824867,0.24902792277525634,0.2296734388129463,0.2432871976298236,0.24575767136904214,0.226474797760219,0.2236376760840463,0.24564342253136276,0.2707539484796475,0.23993967758843607,0.1883515779797043,0.0637762692350598,0.2238683541406285,0.013738527580695764,0.2406459787819405,0.015002713794581306,0.08212409895519542,0.13408403914394837
41421.88258,0.0273402094114236,0.07179932251970647,0.0005646677568250405,0.4316773652531352,0.18885010297969476,0.00036284023077457286,0.058952775594141464,0.01535357410838401,0.026985379021572446,0.0016493621348863724,0.2414824571751257,0.22887684864159952,0.2355381232684245,0.22974761579178285,0.26231809083265256,0.23521887698965546,0.22542272264987018,0.26129992630755966,0.10074681733074431,0.11384310741339215,0.12294299521708406,0.12352872320868626,0.2123948057484399,0.2078659265644521,0.22440955035330193,0.21762622485088515,0.20996740737423478,0.22064085451342771,0.23296680895160007,0.21182323923274377,0.2188994420072352,0.22432798648129515,0.23207293442058133,0.2223596582615897,0.16541976883587323,0.05426853525709333,0.2399880827070838,0.014333183060239403,0.22163229140533847,0.008332488789512834,0.0823535599010544,0.13520921817512918
41748.03914,0.025795485472391022,0.06833822858161384,0.0005737421015330693,0.4283413948087802,0.17221556158235957,0.0003766690673250794,0.05655802745999525,0.014990570316491586,0.02680248208982499,0.0016891510492039762,0.2097817880604895,0.2092139674629533,0.20245260127670797,0.21656091311869327,0.21610848846942485,0.21074765457387298,0.20113481616503856,0.20998311187394694,0.08179860208282078,0.08507657313165357,0.10080567664626532,0.09943556067994662,0.16098693593378358,0.16621431336314155,0.17073292959457761,0.1689928784076929,0.17485866056404728,0.17783717503481306,0.183469815274435,0.1761708448360913,0.17231536842916095,0.18754308811049883,0.1858049844817545,0.17448943899244404,0.12925543372998524,0.04066383140046161,0.20949791762514092,0.0055436188120019355,0.1790611719654056,0.005741800536156863,0.07956813125295184,0.1330431929065918
42074.19569,0.02344270722198753,0.06517412479493354,0.0005915103956868867,0.4093627471622615,0.15262605865315879,0.0003504891936031231,0.05114911533230962,0.014216035152645173,0.023933643708152444,0.0016328480492200437,0.18467589243376537,0.19382835543974886,0.1875563038790214,0.19533342856259484,0.1965771432616715,0.18440272526255488,0.17962545014793868,0.18951962968114916,0.06985005651607105,0.07713575117340696,0.09409075812439789,0.08906765263893204,0.13896972697268817,0.14270257950874327,0.1536903079432494,0.15258723365411614,0.16373545781306856,0.15931404519706943,0.15753776949748385,0.16766817867114725,0.16962856129992573,0.16631305115233136,0.1704414406547211,0.16004148123240658,0.11476175831645061,0.03552296738644582,0.1889398660835556,0.005986637556074887,0.1643349981897692,0.004935863783135795,0.07424792796639586,0.12646323023434486
42400.35225,0.026459589138119282,0.068995096869254,0.0005312336448679725,0.44323866349692115,0.17931720144012633,0.00037691571285522143,0.05827967688332852,0.014913326019310145,0.02693744283047793,0.0016906696000987466,0.20888746798624466,0.22342193699540328,0.20728788361793887,0.2130005342950268,0.23150987818675925,0.2064894904313066,0.19995276916649474,0.2189570969535955,0.08577404415004022,0.10131916322819384,0.11511685791829045,0.11259031426169036,0.1838479971684809,0.18788197301857784,0.1893657065251137,0.1796991824225534,0.18705613099937848,0.19958631619073855,0.19933832364199053,0.2155560111854934,0.19672450693307234,0.18863451976003306,0.19761031728504405,0.19597476121948348,0.14444940483661758,0.044524589815582584,0.2136883822040962,0.010317021757040233,0.19756011090190423,0.008654757855423396,0.08207398156353593,0.13786549677068935
42726.50881,0.028752434146603643,0.08519924665771841,0.0005466654124597214,0.4447634445724333,0.18811066926096331,0.0003564969602835059,0.06514720566543293,0.017506403450805265,0.030160081199689118,0.0016505687001741245,0.2604580550828956,0.28075079423086724,0.2630661870119538,0.26887612194536614,0.3030278424991117,0.2694912639890737,0.2590966876721256,0.27549988751261456,0.1157221275055504,0.13247097642941763,0.15225970188971286,0.1509583156691692,0.24812388185083686,0.2584666430460599,0.2533682377834801,0.23935021502682927,0.24922284047893906,0.25534802461069556,0.25400571046519804,0.2843843444955425,0.2518939731594385,0.25123014255526777,0.27087878611983335,0.24930829184728226,0.19384001240013202,0.061149059897746307,0.272533354993001,0.014366897609790435,0.25828401421652464,0.012649323130403352,0.08621932160265633,0.1384081961357124
43052.66536,0.027686997234055096,0.07810474031630008,0.000567293640928666,0.42388939958693034,0.18861114196753334,0.0003579388255860311,0.06750687863464862,0.015968320612886604,0.03127017096554792,0.0016367527100808732,0.2824417747857246,0.2940347322283716,0.27808523500706706,0.29374712101072536,0.329052859958781,0.2914888329810103,0.2832961501006852,0.29344334225084034,0.12282794165567114,0.1366129591141057,0.15396212799742565,0.15744675453865706,0.2551715208593736,0.2663895414843613,0.2654528456583408,0.2560704111381858,0.25914965989096744,0.2712312940525632,0.26942951242148455,0.29590827865062314,0.26295256892609936,0.25726566625063824,0.282789314813982,0.2655594651945598,0.20174176280576514,0.06409688196142359,0.29319875604040074,0.01572846716506038,0.2705357200251147,0.013003454597197522,0.08355996344944976,0.13253668244241007
43378.82192,0.025838659892576978,0.06740532934269458,0.0005745683250914245,0.4182299539579167,0.1596260735556745,0.0003666801142620841,0.05727765000999137,0.014377124365765118,0.02543742876868231,0.0016114783660096657,0.24939212933366942,0.2597041711252924,0.24089406105361053,0.25303668447022454,0.2820289967902634,0.2469856931186507,0.23276471604896254,0.25138918830798507,0.10160048116247015,0.11967305315675417,0.13779178409316653,0.13545254903185863,0.2255163781796623,0.2304609385433348,0.22667405804082832,0.21814124551698036,0.22305193529286602,0.24150752711199727,0.227640357200011,0.25943785927767116,0.22276331987527978,0.21789363494985445,0.2505117498112717,0.22911585620084277,0.17441381096563194,0.055489328689156486,0.25202445503108234,0.014578948686639179,0.23399027996497426,0.014860892048523498,0.07707449466986646,0.1292459629082727
43704.97847,0.02295517944463175,0.06128478117299915,0.0005699658456979443,0.3900473712255542,0.15150414884185337,0.0003713297051592565,0.0511113587021695,0.013171802165152761,0.023965617991166494,0.0016075100564976698,0.18853151973661186,0.1939912037704704,0.18331239898873725,0.19213595269375375,0.21258207142795815,0.18299812386467162,0.18234392142614878,0.1888176158765164,0.0781008917557391,0.08855354936238324,0.1043896472065375,0.10158210625227343,0.16978389641951117,0.17179589352811753,0.17076146215712018,0.1644655094928781,0.17124646491724557,0.17540852037928115,0.16840492797520565,0.1931222166899562,0.16982292745973887,0.16723030756885265,0.1830381449897886,0.17527218950398823,0.13117911952182004,0.0414775210228674,0.19058910097310855,0.009882061049493164,0.17544321243550712,0.008754184238314694,0.07165890651508822,0.12082425243826539
44031.13503,0.022516688437170283,0.0583984898007494,0.0005694478917073291,0.38556698058644917,0.1515307231405408,0.0003555479531844412,0.050319265656682474,0.012893076081610718,0.022824884622281574,0.0015758074270843551,0.16625064029415815,0.17066208679179562,0.1688096847539226,0.16749067083831667,0.17336644606951893,0.15984737326629847,0.15823059572342266,0.1661181446387871,0.07044153334070583,0.08033207228962874,0.08997059956248903,0.09529403859873649,0.14469538099446377,0.15980894368360588,0.15093586050610314,0.15122841513938065,0.15387772640443012,0.15998638531735235,0.15163120495153506,0.16450095869651896,0.15813731306302822,0.15051887605449923,0.16616627711288903,0.15359750980001874,0.11783835551438919,0.03709295098192444,0.16634695529702753,0.0051192664421324235,0.15730203142503396,0.005878795694533399,0.07065509115974607,0.11964836976866894
44357.29159,0.024001833579211082,0.06450650416541291,0.0005418112323963649,0.40157967419905727,0.15617223807269445,0.00037891613017294906,0.051920370957699954,0.013422046443400447,0.023426462757930235,0.0015913521714782807,0.19062813084486932,0.21148633407706102,0.19528510297116475,0.19888104721996908,0.20500611392418938,0.1900799952975676,0.18852092001484005,0.19858164154970973,0.08671463933502477,0.09437906696333422,0.11336328573743501,0.11041428208175612,0.18117892230489321,0.1825474701961189,0.17797642099636,0.17980125794570412,0.1815361265781543,0.17932493793316956,0.18278844003992625,0.1939773056243483,0.1839151476735946,0.18428700762378028,0.19478479411188873,0.1810435402306659,0.1407969181950783,0.04314872513086733,0.19730866073742137,0.007951211435231347,0.185207162476941,0.00588491369468396,0.07375412097094539,0.12446513171448416
44683.44814,0.02512913731357871,0.06361163930890223,0.0005228135668613649,0.4230807235737861,0.15177550074138657,0.00035953117392783693,0.05630587549112851,0.014593570013946448,0.02453644090569743,0.001609261008195265,0.22398693810455136,0.2549177788288566,0.2435342995666899,0.24885107200725318,0.2522180057265084,0.2441597066855072,0.24923610090986548,0.2519837343817386,0.10524159334804532,0.11723796582480506,0.13772968484082135,0.13885060914464345,0.22282058845549246,0.21584111471317421,0.2219538213764536,0.22445265790457203,0.21556317045622014,0.2234616790497659,0.23143767694810669,0.23156135228720617,0.22611829856570714,0.22333070183308257,0.23383821558044038,0.23019297606080077,0.17301600445100093,0.052742074397376645,0.24611095452637133,0.009758067557254033,0.22693800884766624,0.006035447530178454,0.07615244930974105,0.1302593196813176
45009.6047,0.02378032797003039,0.06294024935819632,0.0005452460854753402,0.39609446887928146,0.14867377861358563,0.00034710590114827775,0.05331105867640765,0.014158757948506925,0.02285747487591331,0.0016015998905397069,0.2246435847975509,0.25277413550396244,0.22892144352222357,0.24109124116547662,0.23820625203998214,0.234818778096258,0.226500592970137,0.23459260401785115,0.09498400665415967,0.10763220927306226,0.12092573039488637,0.1267612687094882,0.19500867173289413,0.19461750326644017,0.20165349099431276,0.20793684089783385,0.20765847864952208,0.21696347249536524,0.21632411509459115,0.21833101250570905,0.20213967519081433,0.21124362252598972,0.22577978091417397,0.21557377747387935,0.1561899652403847,0.047722229675739025,0.23519357901418023,0.00909981395993696,0.21425174185625562,0.007192795861646012,0.07243100681990851,0.12230525503461315
45335.76125,0.024541373814921254,0.05828773446351316,0.0005429476766715631,0.4011465864637681,0.13633531959951095,0.00035130735000677,0.05023232524652014,0.013281073122278086,0.02160101858729729,0.0015518448068337454,0.16504073217753895,0.18281909410140967,0.16145065088758775,0.1715053479771303,0.16856272090180166,0.17375684620945173,0.1691277674052548,0.16923936766899308,0.07602105277289652,0.08744817949278576,0.09866696798369741,0.1002678352092433,0.15753698894580667,0.1572792409275372,0.15567076634302196,0.16416887071938446,0.16629931861846778,0.17968298519884646,0.17001999147118033,0.17374090488661034,0.1630351930412164,0.1641170262300739,0.18550919333355903,0.1647745880167092,0.12463248779929667,0.03720331381086233,0.17018781591614598,0.006341673630347172,0.17089740009958293,0.008158828024836678,0.0707871531131321,0.12318303256136347
45661.91781,0.02347421831292098,0.05907632625632193,0.0005198301061289906,0.4068894087501467,0.14742308992630454,0.00035895430669971866,0.0502741330895239,0.013733439695100111,0.021976943793258485,0.001501965286125154,0.12782845507716784,0.14081980269141245,0.13886564392582246,0.1420785596147402,0.1341362920626073,0.13619929666062564,0.13392521938346344,0.1406614936869175,0.06446609528406927,0.0785385091624446,0.0849634656732666,0.08509611268561562,0.14528067057780114,0.1457754646127365,0.14104072514887578,0.14715559463655206,0.14057997244208523,0.15309019270408733,0.15268435580842243,0.14096779232120038,0.14025045719589532,0.14537638155237256,0.1507140429320988,0.14542303911571827,0.11153957972267019,0.03617399521424778,0.1368143453878446,0.004772054718562747,0.14613577925898505,0.005418289094757287,0.07252283095225306,0.12558296788534615
